"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25"
2006,1.48142,24.1247,66.7776,235.526,327.332,517.09,476.51,570.476,174.269,172.56,275.795,53.5171,277.072,185.801,234.581,452.239,151.866,169.586,73.7408,105.856,78.742,70.311,45.7736,51.5553,24.755,357.579
2007,3.56465,17.8371,74.7803,127.712,344.589,389.981,546.151,475.964,554.7,166.623,162.728,256.795,49.2423,252.178,167.455,209.684,401.083,133.767,148.488,64.2338,91.7966,68.0208,60.5358,39.297,44.1514,322.84
2008,8.20905,42.8825,55.1522,142.338,187.54,422.774,427.681,562.41,472.678,537.899,158.634,152.519,237.391,44.971,227.858,149.977,186.255,353.733,117.249,129.46,55.746,79.3521,58.5998,51.9991,33.6705,310.552
2009,6.01159,98.7776,132.682,105.129,210.281,233.896,473.326,448.658,566.513,462.979,515.615,149.37,141.439,217.275,40.6977,204.311,133.338,164.383,310.231,102.273,112.399,48.2058,68.3831,50.3502,44.5654,291.139
2010,10.7277,72.3319,305.577,252.83,155.015,260.765,260.011,493.494,449.875,553.153,442.874,484.83,138.389,129.371,196.54,36.4798,181.599,117.656,144.144,270.57,88.7852,97.1867,41.5386,58.7517,43.1492,284.23
2011,6.40059,129.145,224.093,583.891,374.648,193.92,293.075,274.019,499.244,442.141,531.512,417.684,450.09,126.753,117.134,176.289,32.4409,160.304,103.203,125.748,234.936,76.7826,83.7584,35.6931,50.3555,277.201
2012,7.03063,77.0797,400.528,428.919,851.595,455.183,213.159,304.779,275.045,488.202,423.344,499.955,386.96,411.576,114.614,104.953,156.631,28.6151,140.519,89.9805,109.132,203.084,66.1462,71.9443,30.5814,277.459
2013,11.1209,84.6626,239.02,766.405,625.413,1034.29,499.999,221.48,305.672,268.79,467.234,398.085,463.082,353.797,372.123,102.688,93.245,138.154,25.0827,122.513,78.089,94.3341,174.949,56.8154,61.6402,260.48
2014,4.81175,133.922,262.56,457.327,1109.06,746.845,1116.79,512.563,220.003,296.744,256.074,437.963,367.896,422.704,319.494,333.09,91.1644,82.1955,121.038,21.8592,106.283,67.4782,81.241,150.23,48.6662,273.117
2015,3.99795,57.9447,415.318,502.353,662.413,1325.8,806.348,1143.9,508.625,213.381,282.497,239.897,404.58,335.712,381.629,285.928,295.668,80.3518,72.0051,105.474,18.9619,91.8349,58.1093,69.7587,128.676,272.479
2016,4.3588,48.1406,179.656,793.93,718.767,770.831,1391.34,806.901,1115.74,487.369,201.436,263.11,220.701,368.094,302.427,340.965,253.47,260.322,70.3276,62.699,91.4348,16.3749,79.0439,49.8733,59.7249,341.37
2017,5.80934,52.489,149.285,343.612,1141,845.372,819.193,1408.02,793.978,1075.99,462.186,188.216,242.61,201.13,332.005,270.455,302.483,223.302,227.959,61.264,54.373,78.9857,14.0982,67.8583,42.7098,339.562
2018,3.20166,69.955,162.76,285.541,497.964,1373.4,921.198,845.552,1404.7,772.746,1026.56,433.576,174.017,221.506,181.648,297.192,240.108,266.635,195.633,198.656,53.1459,46.9831,68.0204,12.1058,58.1229,323.3
2019,3.47894,38.5474,216.823,311.117,415.933,606.486,1514.03,959.229,848.749,1372.97,739.467,965.118,401.517,159.074,200.241,162.724,264.006,211.76,233.697,170.549,172.389,45.9362,40.4713,58.4216,10.3713,323.053
2020,6.79896,41.8759,119.399,413.99,453.985,509.186,671.682,1581.12,964.467,830.452,1314.86,695.644,894.224,367.201,143.857,179.436,144.592,232.892,185.639,203.77,148.022,149.025,39.5748,34.7644,50.057,281.354
2021,6.91463,81.8493,129.754,228.181,608.07,563.056,571.698,709.58,1603.72,949.613,798.799,1240.72,645.932,819.063,332.45,129.022,159.551,127.622,204.257,161.929,176.914,127.998,128.421,34.0024,29.7935,280.76
