"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25"
2003,389.232,314.16,368.369,311.185,362.531,90.7275,66.2199,78.6915,11.9588,51.1985,29.671,33.4559,58.9736,18.4337,19.4204,8.04871,11.0997,7.98251,6.92692,4.40121,4.85529,2.29028,2.43465,3.54494,2.28844,23.7027
2004,210.957,328.307,264.854,309.795,241.543,230.104,53.3653,40.8006,52.5236,8.56954,38.6532,23.2097,26.7906,47.9562,15.1431,16.0605,6.68587,9.24907,6.66651,5.79445,3.68618,4.0703,1.92137,2.04365,2.97696,21.8471
2005,236.195,177.924,276.722,222.703,246.468,167.558,151.361,36.1867,29.2141,39.4989,6.68338,30.9064,18.8675,22.0169,39.6966,12.5947,13.4001,5.59077,7.74652,5.59006,4.86308,3.09575,3.42011,1.61511,1.71845,20.8874
2006,174.623,199.204,149.956,232.765,181.623,186.461,123.033,112.934,27.8202,23.0851,31.8615,5.46814,25.5265,15.6805,18.3738,33.2183,10.5584,11.2479,4.69715,6.5127,4.70207,4.09214,2.60576,2.87944,1.36004,19.0431
2007,420.183,147.285,167.927,126.214,191.199,140.626,141.014,94.2241,88.552,22.2909,18.7994,26.2381,4.53666,21.2824,13.1161,15.4019,27.8852,8.8722,9.45842,3.95194,5.48163,3.95885,3.44612,2.19479,2.42567,17.193
2008,967.643,354.092,123.85,140.669,104.059,152.451,110.426,111.337,75.4581,71.9602,18.3264,15.5837,21.8707,3.7953,17.8472,11.0162,12.9493,23.4616,7.46855,7.96497,3.32887,4.61834,3.33591,2.90423,1.84985,16.5386
2009,708.617,815.632,297.952,103.896,116.677,84.3421,122.211,88.8184,90.4379,61.9375,59.5671,15.2619,13.0307,18.3368,3.18769,15.0073,9.2703,10.9028,19.7611,6.29231,6.71192,2.8056,3.89285,2.81214,2.44842,15.5048
2010,1264.53,597.263,686.205,249.866,86.0119,94.031,67.134,97.6943,71.8179,74.0009,51.1635,49.5377,12.7497,10.9182,15.3942,2.67955,12.6256,7.80364,9.18168,16.6467,5.3018,5.65632,2.36467,3.28137,2.37061,15.1368
2011,754.471,1066.38,503.225,577.046,207.878,69.9269,75.6709,54.2461,79.6992,59.1497,61.4036,42.677,41.4665,10.6972,9.17468,12.949,2.25544,10.6323,6.5738,7.73656,14.0292,4.46879,4.76812,1.99352,2.76652,14.7625
2012,828.737,636.467,899.429,423.891,472.517,164.138,55.037,60.3354,43.908,65.3117,48.9073,51.0831,35.6504,34.7347,8.97727,7.70913,10.8898,1.89792,8.95081,5.536,6.5168,11.8196,3.76551,4.0182,1.68014,14.7762
2013,1310.88,699.081,536.746,757.42,347.017,372.962,129.098,43.8453,48.7974,35.9588,53.9777,40.6745,42.6634,29.8585,29.147,7.54272,6.48283,9.16317,1.59772,7.53755,4.66308,5.49029,9.9593,3.17323,3.3865,13.872
2014,567.186,1105.83,589.606,451.966,615.373,269.31,288.351,101.469,35.1213,39.6985,29.5833,44.7491,33.894,35.6738,25.0247,24.4664,6.33818,5.45167,7.70991,1.34487,6.34665,3.92727,4.62481,8.39056,2.67371,14.545
2015,471.259,478.465,932.641,496.464,367.547,478.078,208.196,226.451,81.1967,28.5462,32.6358,24.5116,37.2737,28.3322,29.8915,21.0023,20.5562,5.32938,4.58658,6.48923,1.13231,5.34484,3.30799,3.89613,7.06941,14.511
2016,513.795,397.509,403.436,784.622,398.816,277.959,359.24,159.738,178.116,65.2003,23.2712,26.8834,20.333,31.065,23.6879,25.0449,17.6224,17.266,4.47974,3.85751,5.46003,0.95303,4.49974,2.7855,3.28127,18.1799
2017,684.777,433.415,335.235,339.584,633.097,304.838,211.513,278.739,126.75,143.947,53.3947,19.231,22.3515,16.9742,26.0047,19.8658,21.03,14.8107,14.5205,3.76923,3.24688,4.59701,0.802568,3.78999,2.34647,18.0835
2018,377.396,577.637,365.495,282.194,276.301,495.243,237.85,167.389,224.246,103.378,118.595,44.3008,16.0321,18.6938,14.2278,21.8297,16.6934,17.6848,12.4614,12.2222,3.1736,2.73444,3.8722,0.676126,3.19326,17.2175
2019,410.08,318.295,486.899,307.47,230.785,218.697,390.917,189.893,135.494,183.676,85.4279,98.6113,36.9915,13.425,15.6841,11.9526,18.355,14.0451,14.8861,10.493,10.2942,2.67351,2.30391,3.26293,0.569799,17.2044
2020,801.428,345.78,268.124,409.136,251.898,183.611,173.426,313.006,153.967,111.098,151.901,71.0777,82.3844,30.9897,11.2677,13.1801,10.0528,15.4467,11.8249,12.5368,8.83914,8.67332,2.25288,1.94165,2.75012,14.9836
2021,815.064,675.851,291.378,225.506,337.394,203.036,147.61,140.472,256.018,127.039,92.2822,126.771,59.5093,69.1243,26.0395,9.47702,11.0927,8.4646,13.0108,9.96258,10.5644,7.44955,7.31062,1.89909,1.63685,14.952
