"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25"
2004,1.66141,42.671,123.658,265.349,299.93,393.588,106.072,77.4758,89.1546,12.99,50.5054,25.4635,24.3059,35.5653,9.30484,8.16982,2.75874,3.02619,1.69207,1.11151,0.514368,0.400951,0.132787,0.0978471,0.0989583,0.184687
2005,1.86018,23.1254,129.193,190.78,301.483,277.602,314.925,77.1339,53.0515,58.796,8.36569,32.0352,15.993,15.1678,22.1,5.7665,5.05398,1.70455,1.86831,1.04409,0.685611,0.317201,0.24722,0.0818652,0.0603201,0.174844
2006,1.37526,25.8913,70.0102,199.41,219.036,289.454,236.885,249.165,58.1893,38.8359,42.222,5.93335,22.5374,11.1915,10.5766,15.376,4.00586,3.5073,1.1821,1.29507,0.723517,0.475006,0.219734,0.17124,0.0567015,0.162865
2007,3.3092,19.1431,78.403,108.133,229.746,212.47,251.326,191.683,192.862,43.791,28.7041,30.8441,4.30139,16.2563,8.0455,7.58736,11.0142,2.86669,2.50826,0.845012,0.925499,0.516948,0.339345,0.156964,0.122316,0.156822
2008,7.62078,46.0252,57.8057,120.505,124.306,224.744,188.245,209.288,153.494,150.624,33.6516,21.826,23.2906,3.23308,12.1815,6.01707,5.6667,8.21854,2.13776,1.86971,0.629717,0.689571,0.385121,0.252787,0.116921,0.207912
2009,5.58079,106.015,139.086,88.9809,139.03,122.585,201.651,159.274,170.634,122.208,118.088,26.1176,16.8271,17.8772,2.47435,9.3053,4.59031,4.31921,6.26056,1.62782,1.42333,0.479293,0.524787,0.293067,0.192354,0.247159
2010,9.95897,77.6318,320.313,214.023,102.555,136.742,109.511,169.668,129.037,134.934,95.1346,90.9891,19.9884,12.8206,13.5801,1.87603,7.0458,3.4726,3.26556,4.73144,1.2299,1.07521,0.362023,0.396354,0.221332,0.331911
2011,5.94192,138.603,234.942,494.297,247.678,101.446,123.053,92.9225,138.725,103.028,106.091,74.0493,70.3538,15.3874,9.84066,10.4042,1.43541,5.38622,2.6531,2.49394,3.6125,0.938876,0.820693,0.276305,0.302492,0.422198
2012,6.5268,82.7226,419.969,363.147,567.184,239.264,88.4428,100.924,73.4364,107.125,78.3946,79.9571,55.4602,52.4752,11.4457,7.30716,7.71623,1.0637,3.98925,1.96428,1.84599,2.6735,0.694758,0.607259,0.204438,0.536164
2013,10.3239,90.861,250.612,648.952,416.573,547.803,208.554,72.5207,79.7364,56.6893,81.4814,59.0596,59.8599,41.3486,39.0158,8.49522,5.4169,5.71548,0.78746,2.95218,1.45328,1.36554,1.97747,0.513843,0.449107,0.547681
2014,4.46693,143.726,275.297,387.204,741.314,397.966,470.081,167.952,56.2103,60.3568,42.2718,60.1731,43.3399,43.7446,30.1336,28.3841,6.17277,3.93281,4.14733,0.571199,2.1409,1.05374,0.990013,1.43355,0.372488,0.722536
2015,3.71145,62.1869,435.462,425.335,442.566,709.164,342.055,379.145,130.355,42.5993,45.0545,31.2477,44.1972,31.6995,31.9064,21.9402,20.641,4.48515,2.85602,3.0107,0.414552,1.55352,0.764548,0.718259,1.04,0.794352
2016,4.04644,51.6653,188.364,672.13,482.678,416.142,594.815,268.194,285.533,95.7699,30.8128,32.264,22.2314,31.3101,22.393,22.499,15.4521,14.5251,3.15446,2.00793,2.11616,0.291331,1.09163,0.537196,0.504647,1.28874
2017,5.39304,56.3319,156.526,290.902,764.752,456.647,352.183,471.398,204.357,212.372,70.1527,22.3505,23.254,15.9559,22.4095,15.9993,16.0554,11.0177,10.3511,2.24716,1.43005,1.50689,0.207431,0.777196,0.382441,1.27666
2018,2.97222,75.0767,170.652,241.755,332.27,732.53,394.197,285.953,368.849,156.264,160.032,52.3644,16.5799,17.1797,11.756,16.4826,11.7535,11.7853,8.08309,7.59127,1.64763,1.04835,1.10456,0.152037,0.56962,1.21589
2019,3.22963,41.37,227.325,263.411,276.837,320.73,639.401,324.158,226.764,285.93,119.388,121.118,39.3866,12.4199,12.8343,8.7674,12.2775,8.74784,8.76674,6.01059,5.64351,1.22468,0.779155,0.820868,0.112983,1.32677
2020,6.31174,44.9429,125.175,350.486,301.747,268.062,281.34,528.83,258.625,176.875,219.812,90.9184,91.6655,29.687,9.33583,9.63068,6.5709,9.1941,6.54734,6.55909,4.4959,4.22063,0.915808,0.582604,0.613764,1.07641
2021,6.41912,87.8434,136.039,193.181,403.186,294.797,237.993,235.886,428.041,204.727,138.021,169.931,69.8557,70.1435,22.6554,7.11233,7.32804,4.99577,6.98636,4.97335,4.98106,3.4137,3.20434,0.695237,0.442263,1.28295
