"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25"
1996,5044.85,5149.18,2899.71,1464.56,872.553,666.573,433.056,178.982,88.5159,41.272,30.6411,29.3149,5.91738,3.52997,3.01127,1.23504,0.858453,0.81027,0.416329,0.173881,0.0829905,0.0479697,0.0469456,0.0295772,0.0123962,0.0311555
1997,5145.4,3334.1,3396.25,1896.87,938.467,543.58,405.374,258.42,105.229,51.4421,23.7726,17.529,16.6834,3.35438,1.99506,1.69807,0.695258,0.482636,0.455104,0.233668,0.0975378,0.0465337,0.0268887,0.0263083,0.0165721,0.024396
1998,5250.03,3400.63,2199.5,2222.93,1216.58,585.601,331.626,243.105,152.94,61.6439,29.8993,13.7344,10.0811,9.5615,1.91741,1.13814,0.967257,0.395586,0.274374,0.258555,0.132687,0.0553661,0.0264069,0.0152556,0.0149239,0.0232353
1999,9632.85,3464.77,2223.38,1407.84,1383.45,734.914,345.109,192.217,139.442,87.151,34.9826,16.9238,7.7613,5.69089,5.39401,1.08123,0.641641,0.545213,0.222955,0.154627,0.145705,0.0747713,0.0311988,0.01488,0.00859625,0.0215017
2000,9728.24,6357.36,2265.64,1423.77,876.947,836.249,433.107,199.985,110.234,79.4566,49.4627,19.805,9.56625,4.38279,3.2116,3.04287,0.609803,0.361822,0.307415,0.125703,0.0871754,0.0821424,0.042152,0.0175879,0.00838831,0.0169668
2001,8354.41,6427.29,4187.78,1482.34,922.844,561.883,530.312,272.824,125.475,68.9986,49.6618,30.8869,12.3601,5.96802,2.7336,2.00282,1.89742,0.380225,0.225594,0.191666,0.0783711,0.0543499,0.0512115,0.0262793,0.010965,0.0158073
2002,6154.59,5520.22,4236.95,2745.71,964.385,594.251,358.437,336.265,172.387,79.1175,43.4511,31.249,19.4253,7.77091,3.75133,1.71802,1.25863,1.19232,0.238919,0.14175,0.120429,0.0492421,0.0341487,0.0321766,0.0165114,0.016821
2003,4980,4065.71,3633.12,2764.92,1770.52,611.996,371.548,221.978,207.104,105.833,48.4794,26.5935,19.1114,11.8747,4.74894,2.29207,1.0496,0.768875,0.728329,0.145939,0.0865834,0.0735588,0.030077,0.0208578,0.019653,0.0203588
2004,6450.74,3290.5,2679.8,2381.16,1796.68,1134.06,386.318,232.381,138.137,128.526,65.5748,30.0098,16.4524,11.8192,7.34203,2.93581,1.41684,0.648763,0.475228,0.450154,0.0901978,0.0535121,0.0454619,0.0185884,0.0128906,0.0247282
2005,3150.46,4262.47,2169.51,1757.95,1550.33,1155.87,721.048,243.818,146.069,86.6335,80.5001,41.0392,18.7721,10.2883,7.38953,4.58976,1.83513,0.885596,0.405496,0.297024,0.281347,0.0563731,0.0334445,0.028413,0.0116174,0.0235109
2006,6738.73,2081.58,2808.93,1421.11,1141.66,994.681,733.261,454.188,152.968,91.4306,54.153,50.2767,25.6177,11.7141,6.41871,4.60957,2.86284,1.14459,0.552333,0.252895,0.185241,0.175462,0.0351567,0.0208573,0.0177194,0.0219072
2007,5166.81,4451.61,1370.03,1833.21,916.736,725.91,624.373,456.479,281.367,94.486,56.3744,33.3525,30.9434,15.7597,7.20426,3.94683,2.83408,1.76001,0.703631,0.339533,0.155457,0.113867,0.107855,0.0216103,0.0128206,0.0243574
2008,14948.1,3414.38,2936.74,900.156,1195.33,591.145,464.231,397.376,289.714,178.277,59.8051,35.659,21.0879,19.5594,9.95996,4.55251,2.4939,1.79069,1.11201,0.444559,0.214515,0.098216,0.0719394,0.0681403,0.0136529,0.023488
2009,7664.34,9877.96,2252.21,1928.78,586.513,770.231,377.814,295.273,252.027,183.419,112.74,37.7927,22.5234,13.3157,12.3479,6.28692,2.87338,1.57396,1.1301,0.701766,0.280545,0.135371,0.0619789,0.0453968,0.0429992,0.0234371
2010,7702.41,5065,6518.12,1480.82,1259.26,378.906,493.713,241.091,187.939,160.168,116.456,71.5387,23.972,14.2831,8.44274,7.82835,3.98552,1.82146,0.997719,0.716345,0.444827,0.177827,0.0858057,0.0392855,0.0287747,0.0421104
2011,5305.41,5091.16,3346.64,4302.15,973.237,820.544,245.411,318.837,155.485,121.128,103.197,75.0225,46.0831,15.4417,9.20051,5.43845,5.04274,2.56736,1.17335,0.642715,0.461461,0.286554,0.114555,0.0552758,0.0253077,0.0456643
2012,5415.93,3506.72,3363.67,2208.3,2821.6,630.472,526.868,156.84,203.238,98.9549,77.009,65.5628,47.6392,29.2523,9.79948,5.83768,3.45021,3.19885,1.62848,0.744215,0.407636,0.292668,0.181734,0.0726503,0.0350552,0.0450088
2013,10881.2,3579.72,2316.62,2218.84,1447.11,1824.86,403.916,335.815,99.6752,128.926,62.6968,48.7513,41.4806,30.1279,18.4941,6.1941,3.68931,2.18021,2.0212,1.02889,0.470179,0.257526,0.184889,0.114806,0.0458942,0.0505765
2014,3814.5,7192.13,2364.99,1528.43,1453.83,934.952,1167.66,257.175,213.243,63.1916,81.6505,39.6786,30.8378,26.2296,19.0462,11.6894,3.91457,2.33136,1.37763,1.27709,0.650074,0.29706,0.162702,0.116809,0.0725311,0.0609465
2015,5016.85,2521.34,4752.48,1561.26,1003.27,942.948,601.462,748.165,164.447,136.198,40.3315,52.0883,25.3046,19.6622,16.7214,12.1406,7.45064,2.49493,1.48582,0.877962,0.813867,0.414275,0.189306,0.103683,0.0744372,0.0850585
2016,6579.28,3316.12,1666.21,3137.84,1023.81,648.255,603.364,383.153,475.638,104.437,86.4462,25.59,33.0426,16.05,12.47,10.6043,7.69897,4.72468,1.58208,0.942173,0.556718,0.516071,0.262689,0.120037,0.0657445,0.101134
2017,4926.91,4348.77,2191.11,1099.67,2057.5,662.255,415.342,384.722,243.698,302.081,66.2682,54.8194,16.2211,20.9391,10.1687,7.89944,6.71685,4.87621,2.99225,1.00193,0.596655,0.352548,0.326802,0.166346,0.0760119,0.105672
2018,9372.58,3256.35,2872.01,1443.17,717.078,1318.67,419.168,261.004,240.725,152.064,188.144,41.2205,34.0679,10.0741,12.9981,6.31015,4.90072,4.16628,3.02416,1.85556,0.621269,0.369949,0.218584,0.202614,0.10313,0.112636
2019,3911.36,6194.82,2150.97,1892.74,941.8,459.83,835.447,263.851,163.695,150.639,95.0188,117.448,25.714,21.2418,6.27917,8.09963,3.9314,3.05288,2.59511,1.88356,1.15565,0.386914,0.23039,0.136122,0.126175,0.134363
2020,8099.22,2585.21,4091.79,1417.17,1234.57,603.772,291.19,525.434,165.284,102.288,93.9758,59.2108,73.1302,16.0021,13.2137,3.90489,5.03594,2.44397,1.89761,1.61293,1.17061,0.718188,0.240441,0.143168,0.0845869,0.161895
2021,8087.41,5353.31,1707.89,2697.9,926.48,794.975,384.741,184.518,331.908,104.208,64.4106,59.127,37.2324,45.9663,10.0553,8.3014,2.45284,3.16296,1.53487,1.19168,1.01285,0.735071,0.450966,0.150976,0.0898954,0.154764
2022,8078.39,5345.3,3535.45,1123.44,1746.29,583.611,490.434,234.393,111.574,199.76,62.5263,38.5677,35.3533,22.2394,27.4363,5.99865,4.95045,1.46232,1.88527,0.914716,0.710103,0.603493,0.437952,0.26867,0.0899429,0.145747
2023,8039.08,5339.32,3530.06,2325.25,726.783,1098.78,359.442,298.18,141.412,66.9889,119.558,37.3425,22.9996,21.0605,13.2383,16.323,3.56743,2.9432,0.869206,1.12043,0.543558,0.421931,0.358561,0.260193,0.159614,0.140014
2024,7917.33,5310.99,3515.82,2294.37,1428.13,403.625,569.236,179.406,145.755,68.2512,32.0668,56.9148,17.7087,10.8775,9.94121,6.24026,7.68661,1.67869,1.3842,0.408627,0.526574,0.2554,0.198218,0.168426,0.122208,0.140715
2025,7851.69,5230.58,3497.25,2285.33,1409.72,793.861,209.376,284.546,87.8377,70.4656,32.7274,15.292,27.0383,8.39027,5.14379,4.69455,2.94392,3.6236,0.790937,0.651923,0.192395,0.247872,0.120203,0.0932789,0.0792517,0.123702
2026,7818.64,5187.22,3444.35,2273.42,1404.6,784.212,412.236,104.787,139.495,42.5226,33.8359,15.629,7.27507,12.8289,3.97333,2.43257,2.21792,1.38983,1.70979,0.373053,0.307394,0.0906974,0.116831,0.0566488,0.0439559,0.0956265
2027,7800.99,5165.4,3415.86,2239.19,1397.72,781.948,407.65,206.561,51.4368,67.6209,20.4466,16.1811,7.44596,3.45676,6.08408,1.88177,1.15093,1.04861,0.656747,0.807618,0.176159,0.145121,0.0428113,0.0551399,0.0267337,0.0658634
2028,7788.78,5153.75,3401.56,2220.87,1377.22,778.842,407.003,204.571,101.559,24.9763,32.571,9.79519,7.72268,3.5443,1.64231,2.88663,0.891941,0.545139,0.496411,0.310779,0.38206,0.0833169,0.068626,0.0202424,0.0260692,0.0437727
2029,7779.34,5145.71,3393.94,2211.73,1366.38,767.991,405.809,204.492,100.71,49.3804,12.047,15.6255,4.68156,3.68129,1.68633,0.780333,1.37022,0.423083,0.258443,0.235249,0.147235,0.180965,0.0394571,0.0324957,0.00958427,0.0330644
2030,7772.47,5139.48,3388.7,2206.94,1361.19,762.514,400.573,204.137,100.801,49.0336,23.8509,5.78748,7.47873,2.23483,1.75403,0.802408,0.370946,0.650897,0.200871,0.122655,0.111615,0.0698407,0.0858263,0.018711,0.0154084,0.02022
2031,7768.23,5134.95,3384.67,2203.73,1358.77,760.324,398.235,201.806,100.789,49.1607,23.7243,11.4783,2.77495,3.57651,1.06675,0.836134,0.382132,0.176531,0.309595,0.0955054,0.0583003,0.0530409,0.0331839,0.0407743,0.00888838,0.0169228
2032,7765.88,5132.17,3381.74,2201.27,1357.22,759.541,397.505,200.869,99.7665,49.2209,23.8186,11.4334,5.5114,1.32895,1.70964,0.509249,0.398772,0.182119,0.0840882,0.147414,0.0454618,0.0277457,0.0252386,0.015788,0.0193975,0.0122777
