"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25"
1998,31.0871,388.985,989.637,2139.23,1890.2,1254.96,889.162,764.782,540.22,237.029,122.403,58.9056,44.7638,43.5735,8.90969,5.36712,4.61208,1.90202,1.32752,1.25691,0.647335,0.270839,0.129439,0.0748926,0.0733491,0.114351
1999,57.0392,396.323,1000.38,1354.83,2149.48,1574.95,925.312,604.694,492.542,335.106,143.213,72.5845,34.4632,25.9344,25.0646,5.09877,3.05948,2.62144,1.07874,0.75169,0.710844,0.365765,0.152927,0.0730491,0.0422494,0.105819
2000,57.604,727.195,1019.4,1370.16,1362.52,1792.11,1161.25,629.13,389.37,305.52,202.493,84.942,42.4779,19.9732,14.9235,14.3493,2.90766,1.73968,1.48739,0.611079,0.425299,0.401822,0.206616,0.0863425,0.0412274,0.0835012
2001,49.4691,735.194,1884.24,1426.53,1433.83,1204.14,1421.88,858.274,443.207,265.308,203.308,132.471,54.8839,27.1974,12.7023,9.44468,9.04727,1.82816,1.09151,0.931744,0.382345,0.265868,0.251023,0.12901,0.0538914,0.0777945
2002,36.4433,631.438,1906.37,2642.32,1498.37,1273.5,961.047,1057.85,608.911,304.217,177.882,134.024,86.2558,35.4135,17.4314,8.10167,6.00138,5.73277,1.15598,0.689091,0.587533,0.240882,0.167387,0.157961,0.0811512,0.0827834
2003,29.4882,465.062,1634.68,2660.81,2750.86,1311.53,996.2,698.317,731.539,406.942,198.467,114.057,84.862,54.115,22.0671,10.8087,5.00469,3.69683,3.52393,0.709454,0.42241,0.359833,0.147428,0.102395,0.0965919,0.100195
2004,38.1969,376.388,1205.74,2291.5,2791.51,2430.33,1035.8,731.044,487.931,494.197,268.453,128.71,73.0553,53.8623,34.1165,13.8444,6.75576,3.11932,2.29933,2.18833,0.440044,0.261769,0.22284,0.0912544,0.0633557,0.121698
2005,18.6549,487.568,976.144,1691.76,2408.75,2477.06,1933.29,767.025,515.95,333.117,329.555,176.014,83.3556,46.8858,34.3372,21.6439,8.75028,4.25804,1.96194,1.44392,1.3726,0.275765,0.163935,0.139485,0.0570981,0.115708
2006,39.9022,238.104,1263.85,1367.6,1773.8,2131.64,1966.03,1428.83,540.317,351.562,221.694,215.632,113.753,53.3834,29.8261,21.7373,13.6506,5.5033,2.67239,1.2294,0.903727,0.858321,0.172328,0.102393,0.0870881,0.107815
2007,30.5944,509.204,616.43,1764.18,1424.34,1555.65,1674.08,1436.03,993.854,363.31,230.788,143.046,137.401,71.8197,33.4764,18.612,13.5134,8.4623,3.40443,1.65057,0.758421,0.557014,0.528672,0.106089,0.0630113,0.119874
2008,88.5124,390.559,1321.35,866.261,1857.2,1266.85,1244.7,1250.1,1023.33,685.496,244.833,152.938,93.6386,89.1357,46.2814,21.4682,11.8914,8.60982,5.38032,2.16113,1.04655,0.480451,0.352625,0.334514,0.0671019,0.115595
2009,45.383,1129.9,1013.36,1856.16,911.27,1650.63,1013,928.898,890.217,705.267,461.542,162.089,100.013,60.6819,57.3776,29.6472,13.7008,7.56776,5.46784,3.41149,1.36868,0.662205,0.303802,0.222862,0.211335,0.115344
2010,45.6084,579.367,2932.75,1425.06,1956.52,812.01,1323.75,758.446,663.843,615.865,476.753,306.823,106.445,65.0909,39.2312,36.9161,19.0038,8.75778,4.82733,3.48237,2.17016,0.869889,0.420594,0.19286,0.141424,0.207244
2011,31.415,582.359,1505.78,4140.15,1512.13,1758.46,658.001,1003.03,549.21,465.753,422.474,321.765,204.627,70.3706,42.7524,25.646,24.0448,12.3441,5.67709,3.12443,2.25131,1.40176,0.561515,0.27136,0.124384,0.224734
2012,32.0695,401.121,1513.44,2125.15,4383.95,1351.13,1412.65,493.402,717.883,380.494,315.263,281.193,211.537,133.308,45.5357,27.5287,16.4513,15.3804,7.87918,3.61785,1.98871,1.43167,0.890808,0.356655,0.172291,0.221508
2013,64.4312,409.471,1042.33,2135.29,2248.39,3910.75,1082.99,1056.44,352.076,495.737,256.671,209.09,184.19,137.298,85.9371,29.2095,17.5914,10.4827,9.7793,5.00173,2.29384,1.25976,0.906272,0.563605,0.225564,0.248909
2014,22.5869,822.682,1064.1,1470.88,2258.83,2003.64,3130.75,809.045,753.222,242.979,334.264,170.178,136.932,119.533,88.5026,55.1238,18.6654,11.2094,6.66547,6.20829,3.17148,1.45315,0.797516,0.573439,0.35648,0.299944
2015,29.7064,288.407,2138.32,1502.47,1558.79,2020.77,1612.65,2353.65,580.866,523.697,165.111,223.402,112.363,89.6044,77.7002,57.2515,35.5262,11.9959,7.18895,4.26803,3.97057,2.02654,0.927923,0.509002,0.365848,0.41861
2016,38.958,379.319,749.69,3019.69,1590.7,1389.23,1617.75,1205.36,1680.06,401.573,353.897,109.753,146.722,73.1427,57.945,50.0066,36.7103,22.7168,7.6547,4.58018,2.71603,2.52451,1.28762,0.589288,0.323125,0.497726
2017,29.1738,497.441,985.862,1058.26,3196.76,1419.24,1113.62,1210.29,860.797,1161.54,271.292,235.115,72.0279,95.4231,47.2516,37.2513,32.0273,23.4453,14.4776,4.87066,2.91087,1.72458,1.60188,0.816623,0.373588,0.520058
2018,55.498,372.482,1292.23,1388.82,1114.13,2825.96,1123.88,821.09,850.296,584.705,770.234,176.791,151.275,45.9096,60.3987,29.7567,23.3676,20.0319,14.632,9.02044,3.03096,1.80971,1.07143,0.994674,0.506871,0.554333
2019,23.1604,708.603,967.803,1821.47,1463.28,985.434,2240.02,830.047,578.207,579.225,388.992,503.724,114.18,96.8029,29.1777,38.1953,18.7457,14.6786,12.5561,9.15657,5.63802,1.8927,1.1293,0.66825,0.620133,0.661257
2020,47.9581,295.712,1841.05,1363.81,1918.16,1293.91,780.744,1652.96,583.82,393.311,384.722,253.95,324.727,72.9247,61.4008,18.4143,24.0124,11.7508,9.18134,7.84093,5.711,3.51322,1.17857,0.702841,0.415733,0.796758
2021,47.8881,612.346,768.443,2596.31,1439.48,1703.66,1031.57,580.474,1172.38,400.691,263.687,253.59,165.326,209.477,46.7244,39.1469,11.6957,15.2078,7.42629,5.79309,4.94136,3.5958,2.2105,0.741169,0.441824,0.761659
2022,47.8348,611.429,1590.73,1081.14,2713.23,1250.7,1314.96,737.375,394.104,768.101,255.973,165.414,156.983,101.349,127.49,28.2878,23.6048,7.03097,9.12165,4.44671,3.46435,2.95216,2.14671,1.31896,0.442057,0.717286
2023,47.602,610.745,1588.31,2237.69,1129.21,2354.72,963.742,938.04,499.499,257.581,489.451,160.159,102.127,95.9765,61.5152,76.9741,17.0102,14.1512,4.20554,5.44676,2.65183,2.06399,1.75756,1.27734,0.784482,0.689071
2024,46.8811,607.506,1581.9,2207.98,2218.89,864.983,1526.24,564.39,514.839,262.434,131.276,244.102,78.6338,49.5709,46.1942,29.4272,36.6513,8.07133,6.69729,1.98646,2.56897,1.24936,0.971606,0.826838,0.600636,0.692519
2025,46.4923,598.307,1573.54,2199.28,2190.29,1701.27,561.381,895.149,310.263,270.949,133.981,65.5861,120.061,38.236,23.9019,22.138,14.0372,17.4226,3.82685,3.16919,0.938626,1.21253,0.5892,0.457924,0.389511,0.608792
2026,46.2967,593.348,1549.74,2187.81,2182.34,1680.6,1105.29,329.648,492.727,163.505,138.519,67.0314,32.3042,58.4638,18.463,11.4713,10.5755,6.68246,8.27261,1.81352,1.49967,0.443672,0.572669,0.2781,0.216037,0.47062
2027,46.1921,590.852,1536.92,2154.88,2171.65,1675.74,1093,649.819,181.687,260.011,83.7052,69.3992,33.063,15.7531,28.2711,8.87382,5.48787,5.04184,3.17759,3.92607,0.859417,0.709902,0.209848,0.270693,0.131392,0.324142
2028,46.1199,589.52,1530.49,2137.24,2139.8,1669.09,1091.26,643.556,358.728,96.0369,133.341,42.0107,34.2918,16.152,7.6314,13.6124,4.25296,2.62108,2.40182,1.51079,1.86394,0.407568,0.336384,0.0993739,0.128127,0.215425
2029,46.0639,588.599,1527.06,2128.45,2122.96,1645.83,1088.06,643.308,355.73,189.874,49.3184,67.0163,20.788,16.7763,7.83594,3.67981,6.53351,2.03423,1.25044,1.14362,0.718309,0.88524,0.193407,0.159528,0.0471053,0.162725
2030,46.0233,587.886,1524.7,2123.84,2114.89,1634.1,1074.02,642.193,356.052,188.54,97.6418,24.822,33.2085,10.1845,8.15054,3.78391,1.76875,3.12958,0.971886,0.596263,0.544529,0.341645,0.420695,0.091856,0.0757303,0.0995113
2031,45.9982,587.369,1522.89,2120.75,2111.13,1629.4,1067.75,634.859,356.009,189.029,97.1235,49.2295,12.3219,16.2988,4.95693,3.94295,1.82208,0.848779,1.49793,0.46428,0.284427,0.259465,0.162658,0.200169,0.0436852,0.0832844
2032,45.9843,587.05,1521.57,2118.38,2108.73,1627.72,1065.8,631.913,352.398,189.26,97.5097,49.037,24.4728,6.05628,7.94426,2.40146,1.90142,0.875647,0.40685,0.716624,0.221792,0.135726,0.123712,0.0775066,0.0953362,0.0604237
