"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25"
1995,7791.23,4379.83,2225.26,1354.07,1058.04,686.536,274.13,125.792,51.9186,32.6929,25.9814,4.39302,2.27284,1.77216,0.702806,0.494653,0.481274,0.251757,0.105,0.049426,0.0280555,0.0270001,0.0167703,0.00692629,0.00999047,0.00657322
1996,5044.85,5129.87,2880.72,1453.88,863.967,648.626,403.754,155.071,68.7501,27.5911,17.0252,13.3789,2.26186,1.18611,0.950676,0.391743,0.286006,0.286209,0.152702,0.0645367,0.0306465,0.0174971,0.0169047,0.0105279,0.00435618,0.0104388
1997,5145.4,3321.6,3373.92,1881.73,926.749,528.35,379.887,227.112,84.1734,36.2531,14.248,8.69037,6.82824,1.17057,0.631553,0.526598,0.225352,0.169371,0.172978,0.09356,0.0399008,0.0190616,0.0109268,0.0105859,0.00660527,0.00930754
1998,5250.03,3387.84,2184.87,2204.89,1200.66,568.348,311.539,216.142,125.227,45.243,19.1296,7.44165,4.53841,3.60993,0.634571,0.354511,0.305614,0.134175,0.102671,0.106129,0.0578626,0.0248077,0.0118934,0.00683424,0.0066322,0.00999129
1999,9632.85,3454.37,2216.17,1402.06,1366.62,712.375,325.605,175.478,121.882,71.7522,26.545,11.4941,4.55946,2.82055,2.26544,0.400689,0.224708,0.194206,0.0854094,0.0654332,0.0676941,0.0369298,0.0158401,0.00759669,0.00436639,0.0106248
2000,9728.24,6338.2,2259.88,1422.65,869.651,811.065,408.103,183.458,98.9958,69.8502,42.0916,15.9412,7.03655,2.8307,1.76798,1.42866,0.253641,0.142599,0.123451,0.0543557,0.0416771,0.0431429,0.0235466,0.0101031,0.00484652,0.00956805
2001,8354.41,6404.2,4164.82,1475.89,918.185,551.788,507.512,253.752,114.074,61.8535,43.9644,26.6902,10.1702,4.50932,1.81959,1.13867,0.92125,0.163689,0.0920772,0.079744,0.035121,0.0269343,0.0278857,0.0152212,0.0065315,0.00932011
2002,6154.59,5500.07,4210.05,2724.56,956.017,585.806,347.679,317.975,158.937,71.7078,39.1012,27.9528,17.0506,6.51977,2.89767,1.17104,0.733516,0.593833,0.105559,0.0593963,0.0514517,0.0226641,0.0173831,0.0179989,0.00982523,0.0102333
2003,4980,4051.39,3612.18,2743.78,1748.73,599.199,360.038,211.869,193.783,97.4614,44.3833,24.4303,17.6006,10.7971,4.14467,1.84666,0.747453,0.468679,0.379701,0.0675288,0.0380112,0.0329357,0.0145108,0.0111314,0.011527,0.0128483
2004,6450.74,3278.52,2663.11,2362.3,1774,1106.35,372.131,221.929,130.56,119.895,60.671,27.8014,15.3817,11.1235,6.84149,2.63062,1.17331,0.475249,0.298145,0.241628,0.0429839,0.0241998,0.0209716,0.00924071,0.00708925,0.015526
2005,3150.46,4246.85,2155.48,1742.9,1530.76,1129.18,693.751,231.92,138.287,81.6462,75.3888,38.3621,17.6597,9.80374,7.10629,4.37727,1.68471,0.751905,0.304697,0.191212,0.155002,0.0275788,0.0155289,0.0134588,0.00593083,0.0145169
2006,6738.73,2074.04,2791.27,1409.02,1126.74,972.032,706.635,431.461,144.236,86.3773,51.3342,47.7161,24.4142,11.2843,6.28184,4.56153,2.81293,1.08346,0.483813,0.196131,0.123115,0.0998208,0.0177633,0.0100032,0.00867054,0.0131751
2007,5166.81,4435.92,1362.15,1819.28,904.955,708.432,600.721,433.321,264.605,88.9935,53.7851,32.2621,30.2177,15.5475,7.21356,4.02545,2.92749,1.8071,0.696518,0.311176,0.126189,0.0792311,0.0642519,0.0114354,0.00644042,0.0140673
2008,14948.1,3401.72,2917.42,892.583,1180.9,578.717,448.269,378.384,272.921,167.227,56.5438,34.3624,20.7073,19.4621,10.0377,4.66454,2.60567,1.89631,1.17116,0.451571,0.201799,0.0818513,0.0514008,0.0416885,0.00742035,0.0133097
2009,7664.34,9841.41,2237.1,1911.13,578.995,754.673,365.914,282.052,238,172.242,106.113,36.0838,22.0334,13.3248,12.5546,6.48556,3.01699,1.68653,1.22802,0.758702,0.292617,0.130792,0.0530589,0.033324,0.02703,0.0134432
2010,7702.41,5046.12,6473.48,1466.74,1242.1,371.051,478.875,231.221,178.21,150.83,109.673,67.8977,23.1836,14.1999,8.606,8.12005,4.19864,1.95441,1.09305,0.796157,0.492012,0.189797,0.0848474,0.0344245,0.0216226,0.0262646
2011,5305.41,5071.65,3321.87,4257.37,959.458,803.785,238.546,307.369,148.528,114.707,97.3234,70.9313,43.9959,15.0438,9.22383,5.59435,5.28127,2.73189,1.27206,0.711604,0.518419,0.320426,0.123622,0.0552703,0.0224264,0.0312012
2012,5415.93,3493.31,3338.51,2184.16,2778.1,616.301,510.782,150.828,193.885,93.631,72.3779,61.5586,45.0287,28.0472,9.62937,5.92403,3.60199,3.40664,1.76454,0.82243,0.460408,0.335599,0.207513,0.0800854,0.0358142,0.034763
2013,10881.2,3566.05,2299.4,2194.54,1423.98,1780.94,390.475,321.747,94.737,121.68,58.823,45.6008,38.9519,28.6354,17.9229,6.1782,3.8122,2.32299,2.20049,1.14111,0.53231,0.298185,0.217457,0.134512,0.0519272,0.0457809
2014,3814.5,7164.65,2347.37,1511.7,1430.4,911.944,1127.5,245.949,202.215,59.5206,76.5478,37.1114,28.8885,24.7926,18.3086,11.5023,3.97601,2.45839,1.50028,1.42273,0.738386,0.344659,0.193159,0.140917,0.0871916,0.0633606
2015,5016.85,2511.66,4716.7,1543.98,987.265,920.372,581.331,716.145,156.018,128.278,37.7992,48.7147,23.6856,18.4969,15.923,11.7886,7.42022,2.56857,1.58981,0.970956,0.921298,0.478357,0.22336,0.125212,0.091366,0.0976408
2016,6579.28,3303.37,1653.59,3102.73,1007.03,632.424,583.442,367.354,452.332,98.6148,81.2053,23.9815,30.9903,15.1109,11.8321,10.2082,7.57033,4.77108,1.65312,1.02393,0.625699,0.593953,0.308498,0.144086,0.0807899,0.121992
2017,4926.91,4332.11,2174.62,1087.41,2023.86,645.729,401.05,368.301,231.479,284.96,62.1923,51.3307,15.2084,19.7257,9.65232,7.58013,6.55409,4.8683,3.0718,1.06527,0.660251,0.403663,0.383329,0.199159,0.0930403,0.13099
2018,9372.58,3244,2851.01,1427.82,705.376,1283.53,402.898,248.065,226.791,142.332,175.451,38.4471,31.9302,9.52923,12.4469,6.12629,4.83194,4.19111,3.12025,1.9721,0.684747,0.424793,0.25989,0.24693,0.128346,0.144466
2019,3911.36,6171.22,2135.16,1872.78,926.83,447.78,802.752,250.229,153.588,140.328,88.2043,109.12,24.037,20.0823,6.02786,7.91112,3.90764,3.09008,2.68537,2.00203,1.26667,0.440153,0.273219,0.167234,0.158952,0.175707
2020,8099.22,2575.37,4061.73,1402.28,1215.17,588.073,279.72,497.579,154.525,94.7441,86.6738,54.6694,67.9885,15.0678,12.6628,3.81944,5.0309,2.49157,1.97408,1.71795,1.28213,0.811824,0.282267,0.175294,0.107333,0.214901
2021,8087.41,5332.86,1695.22,2669.11,912.058,775.265,370.393,175.135,310.733,96.45,59.2105,54.3242,34.409,42.9975,9.57315,8.07599,2.44286,3.22443,1.59935,1.2686,1.10493,0.825142,0.52272,0.181815,0.112944,0.207722
2022,8078.39,5324.98,3509.7,1112.02,1717.39,565.832,467.884,220.352,103.477,183.124,56.8785,35.0371,32.3234,20.6074,25.9148,5.80035,4.91248,1.49023,1.97115,0.979211,0.777589,0.677844,0.506529,0.321042,0.11171,0.197147
2023,8039.08,5319.03,3504.46,2302.01,715.091,1063.91,340.733,277.602,129.807,60.7931,107.655,33.5546,20.7869,19.3058,12.3888,15.6644,3.52026,2.99025,0.909069,1.20433,0.598975,0.47606,0.415269,0.310475,0.196861,0.18951
2024,7917.33,5292.01,3494.5,2276.75,1396.71,381.669,521.332,160.494,128.528,59.8951,28.2856,51.064,16.3661,10.4667,10.0228,6.59715,8.50063,1.93709,1.66225,0.509136,0.678263,0.338753,0.270104,0.2362,0.176941,0.220809
2025,7851.69,5211.87,3476.79,2270.44,1381.99,746.313,187.319,246.002,74.4478,59.4178,27.9196,13.4402,24.9463,8.25255,5.44082,5.34333,3.58381,4.68212,1.07778,0.931771,0.286978,0.383907,0.192352,0.153752,0.134715,0.227521
2026,7818.64,5168.66,3424.17,2259.06,1378.65,739.112,366.746,88.5172,114.284,34.4692,27.7382,13.285,6.5744,12.5935,4.29422,2.90322,2.90509,1.97547,2.60699,0.604568,0.525551,0.16254,0.218131,0.109562,0.0877458,0.207369
2027,7800.99,5146.92,3395.82,2225,1372.22,737.984,363.666,173.554,41.1841,52.9938,16.1153,13.2172,6.50679,3.32273,6.55971,2.29348,1.57975,1.60257,1.10073,1.46337,0.341225,0.297857,0.0924117,0.124323,0.0625653,0.169078
2028,7788.78,5135.3,3381.57,2206.74,1352.12,735.368,363.686,172.405,80.9009,19.1335,24.8222,7.6924,6.484,3.29328,1.73295,3.50743,1.24926,0.872293,0.893763,0.618402,0.826634,0.193547,0.169481,0.0527111,0.0710494,0.132822
2029,7779.34,5127.27,3373.97,2197.61,1341.49,725.25,362.855,172.661,80.4866,37.6426,8.97542,11.8651,3.77853,3.28552,1.71933,0.927435,1.91207,0.690335,0.486835,0.502474,0.349559,0.469183,0.110199,0.0967316,0.0301425,0.116947
2030,7772.47,5121.06,3368.73,2192.8,1336.41,720.195,358.315,172.514,80.7279,37.5069,17.6842,4.29632,5.83567,1.91682,1.71703,0.920987,0.506009,1.05742,0.385562,0.273888,0.284219,0.198533,0.267306,0.0629356,0.0553496,0.0844551
2031,7768.23,5116.55,3364.69,2189.55,1334.07,718.272,356.38,170.661,80.8111,37.6909,17.6531,8.47985,2.11647,2.96465,1.00301,0.920796,0.50301,0.280103,0.591117,0.217101,0.155052,0.161554,0.1132,0.15278,0.0360394,0.0802958
2032,7765.88,5113.77,3361.76,2187.05,1332.55,717.657,355.878,169.983,80.0635,37.7872,17.7662,8.47686,4.18274,1.07645,1.55289,0.538379,0.503322,0.278657,0.156696,0.333075,0.122986,0.088191,0.0921738,0.0647405,0.0875421,0.0668707
