"year","month","Fleet","sex","partition","ageErr","LbinLo","LbinHi","nSamps","F0","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F0.1","F1.1","F2.1","F3.1","F4.1","F5.1","F6.1","F7.1","F8.1","F9.1","F10.1","F11.1","F12.1","F13.1","F14.1","F15.1","F16.1","F17.1","F18.1","F19.1","F20.1"
2004,7,6,1,0,1,102,102,2,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,104,104,4,0,0,0,0,0,0,0,0,0,33.3333333333333,0,33.3333333333333,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,0,33.3333333333333,33.3333333333333,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,106,106,6,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,110,110,4,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,30,30,3,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,32,32,5,0,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,34,34,4,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,36,36,6,0,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,38,38,8,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,40,40,9,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,42,42,20,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,44,44,16,0,0,83.3333333333333,16.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.3333333333333,16.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,46,46,25,0,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,48,48,29,0,0,11.1111111111111,66.6666666666667,11.1111111111111,0,11.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1111111111111,66.6666666666667,11.1111111111111,0,11.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,50,50,21,0,0,15,75,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,75,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,52,52,25,0,0,12.5,56.25,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,56.25,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,54,54,24,0,0,0,64,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,56,56,18,0,0,3.44827586206897,55.1724137931034,27.5862068965517,10.3448275862069,0,0,0,3.44827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44827586206897,55.1724137931034,27.5862068965517,10.3448275862069,0,0,0,3.44827586206897,0,0,0,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,58,58,25,0,0,0,38.0952380952381,47.6190476190476,14.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0952380952381,47.6190476190476,14.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,60,60,14,0,0,0,20,64,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,62,62,15,0,0,0,4.16666666666667,62.5,29.1666666666667,4.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16666666666667,62.5,29.1666666666667,4.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,64,64,17,0,0,0,0,55.5555555555556,38.8888888888889,5.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.5555555555556,38.8888888888889,5.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,66,66,14,0,0,0,12,56,24,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,56,24,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,68,68,17,0,0,0,0,28.5714285714286,50,14.2857142857143,7.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5714285714286,50,14.2857142857143,7.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,70,70,10,0,0,0,0,13.3333333333333,53.3333333333333,26.6666666666667,6.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3333333333333,53.3333333333333,26.6666666666667,6.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,72,72,6,0,0,0,0,23.5294117647059,52.9411764705882,23.5294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5294117647059,52.9411764705882,23.5294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,74,74,1,0,0,0,7.14285714285714,7.14285714285714,42.8571428571429,28.5714285714286,7.14285714285714,0,0,0,0,7.14285714285714,0,0,0,0,0,0,0,0,0,0,0,7.14285714285714,7.14285714285714,42.8571428571429,28.5714285714286,7.14285714285714,0,0,0,0,7.14285714285714,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,76,76,5,0,0,0,0,0,70.5882352941177,11.7647058823529,11.7647058823529,5.88235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5882352941177,11.7647058823529,11.7647058823529,5.88235294117647,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,78,78,4,0,0,0,0,0,50,20,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,20,20,10,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,80,80,2,0,0,0,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,82,82,4,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,84,84,3,0,0,0,0,0,20,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,86,86,4,0,0,0,0,0,25,0,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,50,25,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,88,88,3,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,90,90,5,0,0,0,0,0,0,0,0,25,25,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,25,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,92,92,1,0,0,0,0,0,0,0,33.3333333333333,33.3333333333333,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,33.3333333333333,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,94,94,3,0,0,0,0,0,0,0,25,50,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,50,0,25,0,0,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,96,96,1,0,0,0,0,0,0,33.3333333333333,0,33.3333333333333,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,0,33.3333333333333,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0
2004,7,6,1,0,1,98,98,1,0,0,0,0,0,0,0,0,20,20,0,40,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,40,0,0,20,0,0,0,0,0,0
